# BUSCO version is: 3.0.2 
# The lineage dataset is: embryophyta_odb10 (Creation date: 2017-12-01, number of species: 60, number of BUSCOs: 1375)
# To reproduce this run: python /ebio/abt6_projects8/alopecurus_genome/bin/anaconda2/envs/busco/bin/run_BUSCO.py -i /tmp/global2/frabanal/Ath_CLR_vs_HiFi/data/patch/3_Merqury_BUSCO/9994.Hifiasm_Canu-Arrow.patch/9994.Hifiasm_Canu-Arrow.patch.contigs.fa -o 9994.Hifiasm_Canu-Arrow.patch.embryophyta_odb10 -l /ebio/abt6_projects8/alopecurus_genome/bin/anaconda2/envs/busco/db/embryophyta_odb10/ -m genome -c 24 -sp arabidopsis
#
# Busco id	Status	Contig	Start	End	Score	Length
50086	Complete	Chr3	6454857	6456243	237.6	130
50215	Complete	Chr2	13570682	13572345	223.1	156
50284	Complete	Chr2	19392942	19396256	408.7	258
50294	Complete	Chr5	4638121	4639362	232.5	122
5032	Complete	Chr5	24515241	24519355	1354.7	738
50336	Complete	Chr4	9433376	9434757	328.6	184
50352	Complete	Chr5	27418446	27420313	275.2	130
50425	Complete	Chr5	3161036	3162863	367.1	187
50434	Complete	Chr4	19967780	19969737	362.7	203
50494	Complete	Chr2	18894457	18896034	163.7	107
50594	Complete	Chr2	17911433	17914067	312.4	158
50624	Complete	Chr1	32878729	32880340	310.4	175
50948	Fragmented	Chr5	25114996	25117033	246.7	118
50959	Complete	Chr1	33499254	33501329	390.4	242
51008	Complete	Chr4	20105397	20109571	235.2	120
51010	Complete	Chr5	29346496	29348079	230.9	168
51017	Complete	Chr1	4792986	4794947	314.5	172
51037	Complete	Chr1	1719111	1720630	252.4	126
51135	Complete	Chr3	7212805	7214834	397.8	306
51189	Complete	Chr4	14060953	14061944	224.1	116
51255	Complete	Chr1	30272590	30274092	197.0	136
51295	Complete	Chr2	21936176	21938700	549.6	412
51311	Complete	Chr5	2683167	2684847	195.9	120
51316	Complete	Chr1	762092	764391	354.8	165
51349	Complete	Chr4	14360308	14362611	306.6	150
5144	Complete	Chr3	6558792	6565516	1127.9	657
51459	Complete	Chr3	24262510	24263754	225.0	118
51502	Complete	Chr4	17927871	17930185	336.2	187
51593	Complete	Chr5	9593552	9596243	213.4	104
51613	Complete	Chr3	1675577	1677295	348.8	189
51619	Complete	Chr1	11366993	11368943	281.2	146
51743	Complete	Chr5	28955450	28957046	296.9	153
51747	Complete	Chr3	6284697	6286793	347.1	206
51748	Complete	Chr2	20912306	20914103	258.8	152
51752	Complete	Chr1	27648452	27650338	341.4	158
5184	Complete	Chr5	23357291	23364951	1969.6	1154
51861	Complete	Chr5	28687998	28690696	464.1	273
51950	Complete	Chr3	22678497	22681179	444.7	340
5200	Complete	Chr1	25091534	25099027	1783.5	924
5215	Complete	Chr4	14973802	14979245	990.4	634
52194	Complete	Chr2	20279469	20280461	218.6	150
52279	Complete	Chr5	20130027	20131488	266.6	142
52289	Complete	Chr1	30847296	30848608	240.1	133
52298	Complete	Chr3	25046106	25048601	338.3	177
52375	Complete	Chr1	8911510	8912414	240.0	138
52405	Complete	Chr3	26229979	26232078	293.0	162
52488	Complete	Chr1	466310	468111	312.3	204
5252	Complete	Chr2	9490380	9494763	1165.4	599
5255	Complete	Chr1	31242038	31247320	1441.1	865
5262	Complete	Chr2	21230167	21233830	793.0	426
52679	Complete	Chr5	187353	189066	344.1	192
52691	Complete	Chr1	6293791	6296199	305.4	196
52741	Complete	Chr4	13803678	13804792	241.5	128
52912	Complete	Chr2	20482525	20484428	315.5	173
52916	Complete	Chr1	9138398	9140482	390.2	230
52984	Complete	Chr5	22168403	22170238	181.7	141
53085	Complete	Chr2	11220114	11223616	341.1	211
53114	Complete	Chr1	327377	329203	279.0	127
53181	Complete	Chr3	25523845	25525058	316.8	171
53375	Complete	Chr3	9096612	9098078	225.9	123
53464	Complete	Chr5	20987307	20988559	234.9	117
5351	Complete	Chr5	5289257	5292362	770.6	496
5356	Complete	Chr1	766827	771717	821.8	576
53635	Complete	Chr1	2661462	2662572	107.4	95
53763	Complete	Chr2	15101978	15103197	197.9	122
53952	Complete	Chr3	3296160	3297247	303.5	198
54180	Complete	Chr2	17836829	17840078	445.5	268
54235	Complete	Chr3	6102069	6103798	193.7	188
54238	Complete	Chr3	26741704	26743784	395.8	208
54423	Complete	Chr1	10375726	10377252	316.1	184
5450	Complete	Chr2	20183378	20187636	1160.6	733
5453	Complete	Chr4	1238674	1242886	1305.7	636
54540	Complete	Chr1	11775073	11777055	334.3	161
54606	Complete	Chr4	20987299	20989067	233.3	154
54615	Complete	Chr3	21861946	21863151	178.8	152
54616	Complete	Chr4	21505944	21507288	328.1	190
54617	Complete	Chr1	29291442	29293265	271.0	142
54815	Complete	Chr4	21051385	21053066	357.9	181
54921	Complete	Chr1	32438511	32440104	245.6	145
5493	Complete	Chr3	23300702	23305325	910.3	544
54995	Complete	Chr3	6204039	6205209	190.0	102
55098	Duplicated	Chr3	6317107	6319344	603.7	349
55098	Duplicated	Chr4	14951089	14953242	593.4	338
55100	Complete	Chr5	7182166	7183798	242.7	173
5511	Duplicated	Chr3	10068166	10071269	731.5	689
5511	Duplicated	Chr5	20100272	20104235	734.7	689
55115	Complete	Chr3	9854348	9855941	308.4	164
5521	Complete	Chr1	6366330	6369241	692.4	423
5528	Complete	Chr1	6924490	6930269	529.6	363
55331	Complete	Chr4	17487421	17489130	142.7	77
55354	Complete	Chr2	862515	863085	184.8	112
55374	Complete	Chr5	19179382	19183465	275.1	161
55377	Complete	Chr1	23138084	23140143	336.9	201
55390	Complete	Chr1	31521690	31522999	170.5	125
55437	Complete	Chr2	11624438	11626370	232.7	147
55514	Complete	Chr5	7824111	7825659	230.8	120
55727	Complete	Chr3	5569564	5571040	109.7	90
56021	Complete	Chr4	2334133	2336852	431.5	259
56070	Missing
56120	Complete	Chr1	6197490	6199050	267.7	153
56129	Complete	Chr3	21553397	21556142	438.1	250
56181	Complete	Chr2	10092996	10094175	181.2	103
56189	Complete	Chr5	2182279	2184991	215.9	117
56220	Complete	Chr1	12109325	12111067	145.9	97
56267	Complete	Chr5	23733523	23735532	321.7	162
5634	Complete	Chr3	22329894	22333831	1123.8	615
5641	Complete	Chr4	13335156	13340903	1311.0	708
56415	Complete	Chr1	30905076	30906410	289.3	168
56421	Complete	Chr5	27702867	27704757	200.9	152
56423	Complete	Chr3	23862646	23863963	290.9	186
5648	Complete	Chr5	28028522	28032997	1373.9	648
56500	Complete	Chr1	22879168	22880097	235.0	135
56694	Complete	Chr5	6692406	6695180	391.2	338
568	Complete	Chr1	31716163	31725897	1843.6	1125
56803	Complete	Chr2	22068974	22070068	256.7	130
5693	Complete	Chr1	819790	823138	822.9	537
5705	Complete	Chr2	21139969	21145077	881.6	748
57063	Complete	Chr1	4561510	4563004	395.1	214
57361	Complete	Chr1	20933797	20936451	213.6	143
57423	Complete	Chr5	24828362	24829158	202.2	144
57667	Complete	Chr5	29304237	29305099	188.7	104
57689	Complete	Chr3	8484645	8486286	261.4	136
57702	Complete	Chr4	21543314	21544168	184.5	113
57723	Complete	Chr5	7163008	7164455	231.3	142
5785	Complete	Chr1	31144713	31150388	799.5	508
57861	Complete	Chr2	17919369	17920744	244.3	137
57950	Complete	Chr1	34167642	34171693	355.4	243
58002	Complete	Chr1	19863539	19866715	246.3	139
58115	Complete	Chr2	17597931	17598908	158.7	102
58159	Complete	Chr4	8742076	8743226	163.0	90
58206	Complete	Chr1	30602825	30603936	221.8	144
5821	Complete	Chr1	22398583	22402304	592.0	678
58222	Complete	Chr1	32064336	32066639	310.1	184
58499	Complete	Chr2	1889010	1891676	232.7	129
58558	Complete	Chr5	26221455	26222644	132.5	99
5861	Complete	Chr3	20331618	20336886	1145.7	759
58647	Complete	Chr1	9673322	9675613	112.5	65
58678	Complete	Chr1	32339280	32340597	198.3	118
5901	Complete	Chr5	121756	125624	940.9	600
59166	Complete	Chr5	24038183	24039869	271.8	138
59172	Complete	Chr5	22099435	22101933	275.5	227
592	Complete	Chr3	10315434	10325633	916.4	529
59327	Complete	Chr5	25392308	25393033	132.3	103
59421	Complete	Chr4	21542343	21543312	106.5	62
59433	Complete	Chr2	1571796	1572795	199.6	117
59559	Complete	Chr4	16060987	16062909	284.0	219
596	Complete	Chr3	3843929	3851078	1832.3	1158
59709	Complete	Chr1	24994650	24996042	160.5	102
5971	Missing
59758	Complete	Chr5	3367494	3369013	267.1	147
59765	Complete	Chr1	4154458	4155902	250.3	159
5978	Complete	Chr2	2972943	2980973	1843.9	1025
59841	Complete	Chr2	16099912	16101040	152.5	91
600	Complete	Chr3	6266695	6271651	1983.1	1190
60055	Complete	Chr1	7616728	7618463	420.1	238
60098	Complete	Chr1	33796795	33797852	200.9	110
601	Complete	Chr3	24498999	24508311	1847.5	1028
60187	Complete	Chr1	9011616	9013436	240.8	107
60354	Missing
60368	Complete	Chr5	25112648	25113858	179.0	90
60453	Complete	Chr4	1550507	1551956	185.3	101
6049	Complete	Chr1	29936216	29942334	807.3	429
60827	Complete	Chr1	4689572	4690597	280.1	145
60883	Complete	Chr3	4079454	4081820	173.9	130
60940	Complete	Chr5	29352546	29353903	244.1	138
6104	Complete	Chr3	1225803	1229572	991.8	601
61042	Complete	Chr5	25806314	25807850	255.6	140
61058	Complete	Chr2	13625470	13626972	193.5	127
6116	Complete	Chr4	19417758	19421954	990.1	587
6131	Complete	Chr2	3900695	3904908	1097.9	610
6145	Complete	Chr1	33706843	33711453	954.1	711
61454	Complete	Chr5	28630758	28631821	259.6	163
61750	Complete	Chr3	2769578	2770692	252.5	159
6177	Complete	Chr4	15813422	15819414	1081.3	838
6190	Complete	Chr5	1201783	1208627	607.5	422
6195	Complete	Chr5	22444264	22448287	1117.6	608
62003	Complete	Chr3	4627823	4629294	139.4	93
6221	Complete	Chr4	20472577	20476802	895.8	533
62330	Duplicated	Chr2	2476395	2477284	162.2	77
62330	Duplicated	Chr4	11452743	11455689	163.6	76
62366	Complete	Chr3	19745972	19748087	291.1	157
6238	Complete	Chr4	11059478	11066375	1016.1	775
6240	Complete	Chr3	9785815	9789678	679.6	598
62417	Complete	Chr5	18361789	18365056	356.3	212
6255	Complete	Chr5	2847497	2851542	829.9	497
62564	Complete	Chr1	23556755	23557859	230.4	118
62572	Complete	Chr2	14091794	14093157	164.0	101
62583	Complete	Chr5	19938596	19939337	154.0	73
62839	Complete	Chr5	24374054	24374959	213.4	110
6306	Complete	Chr4	9373511	9377558	1126.3	615
6307	Complete	Chr4	1036397	1038923	849.1	557
63121	Complete	Chr3	22746364	22747968	252.5	158
6319	Complete	Chr1	7563341	7566766	670.1	527
6334	Complete	Chr3	6910225	6915452	1188.5	623
63648	Complete	Chr1	3009245	3011625	252.2	188
63706	Complete	Chr4	11256902	11258804	140.0	91
63800	Complete	Chr3	11108311	11112215	168.5	102
6399	Complete	Chr5	3631903	3635949	577.9	396
64112	Complete	Chr3	24235962	24239441	238.0	155
64310	Complete	Chr1	22095447	22096579	176.0	107
6440	Missing
64408	Complete	Chr4	1747439	1748363	171.6	96
6452	Complete	Chr1	22014802	22018279	671.0	485
64682	Complete	Chr1	947617	949891	230.2	146
64781	Complete	Chr3	2176774	2178638	213.6	114
6496	Complete	Chr5	449490	454426	1249.8	677
6497	Complete	Chr4	20526658	20529381	1232.3	672
65022	Complete	Chr2	12772637	12774235	131.8	72
65121	Complete	Chr1	4897221	4898252	271.3	141
65208	Complete	Chr3	22489929	22491234	171.4	98
65254	Complete	Chr3	713641	715390	132.9	64
65353	Complete	Chr1	31986551	31987585	262.8	151
65377	Complete	Chr5	6128128	6130695	184.7	153
65396	Complete	Chr1	23932090	23933731	313.1	192
654	Complete	Chr3	2221826	2227789	577.8	408
65443	Complete	Chr3	5441055	5441982	130.0	106
6551	Complete	Chr3	6690457	6695263	896.7	543
65629	Complete	Chr3	22208296	22208908	179.5	99
65669	Complete	Chr2	14160172	14161619	146.3	87
6589	Missing
65899	Complete	Chr4	12129298	12129919	184.9	99
65901	Complete	Chr5	29294182	29295816	105.0	97
66097	Complete	Chr1	1587122	1588366	250.8	139
66107	Complete	Chr4	17259355	17260852	281.6	161
66260	Complete	Chr5	6562860	6563471	145.3	98
66277	Complete	Chr5	24833778	24834381	94.4	50
6655	Complete	Chr1	11209296	11212845	1030.7	591
6656	Complete	Chr1	21023294	21032538	1033.2	586
66596	Complete	Chr4	16095230	16097291	297.4	201
66729	Complete	Chr1	2816343	2817747	187.5	110
66766	Complete	Chr3	5913522	5915436	277.8	156
6684	Complete	Chr5	19620458	19622787	931.5	516
66916	Complete	Chr5	20546219	20547343	173.9	103
67336	Complete	Chr5	24346199	24348012	149.9	95
67459	Complete	Chr1	30348083	30350069	256.3	226
6767	Complete	Chr5	4935884	4939191	842.8	489
6787	Complete	Chr4	18768428	18772581	1066.2	513
6790	Complete	Chr1	27885109	27889929	1229.9	617
6806	Complete	Chr1	24827414	24830323	712.8	488
68082	Complete	Chr5	26811202	26813832	150.1	308
6832	Complete	Chr3	2823608	2825989	933.8	601
68415	Complete	Chr1	22460586	22462248	225.4	140
6886	Complete	Chr1	32072818	32077930	558.7	414
68882	Complete	Chr5	19316047	19319489	165.1	91
689	Complete	Chr4	1156150	1163045	1493.3	1013
69328	Complete	Chr5	24638018	24638790	139.2	60
6933	Complete	Chr3	9864682	9868622	819.2	558
69340	Complete	Chr5	420921	421895	167.7	82
6970	Complete	Chr5	25322530	25326146	951.7	544
69756	Complete	Chr1	33679158	33680484	156.1	91
69757	Complete	Chr3	1450783	1452239	200.5	128
6990	Complete	Chr2	8272463	8277653	1024.6	543
7020	Complete	Chr5	29620786	29625313	1089.6	517
7058	Complete	Chr5	23064426	23067086	590.0	782
70598	Complete	Chr5	24564687	24565661	141.9	86
70663	Complete	Chr4	18553898	18554433	124.6	68
7069	Complete	Chr5	8610267	8615301	918.2	540
71	Complete	Chr5	28260070	28273647	3429.3	1796
716	Complete	Chr5	18631354	18635886	2354.8	1134
7176	Complete	Chr1	282969	286620	916.5	518
7181	Complete	Chr2	19479260	19482871	1013.3	572
7186	Complete	Chr5	20717138	20720337	911.4	578
7297	Complete	Chr1	30299463	30303932	1285.2	753
7311	Complete	Chr1	29883355	29887462	1136.7	833
7365	Complete	Chr1	20919092	20925353	1397.1	756
740	Complete	Chr5	4426027	4431257	1609.9	1067
7420	Complete	Chr1	11921727	11926480	902.9	671
7422	Complete	Chr5	23765017	23769418	897.4	575
7451	Complete	Chr3	13402507	13405345	227.2	223
75	Complete	Chr3	23828574	23835849	2468.6	1641
7591	Complete	Chr5	17522458	17525842	648.8	435
7620	Complete	Chr1	31366809	31372249	981.3	560
7644	Complete	Chr2	2243610	2246674	1123.3	531
7767	Complete	Chr1	1791871	1798397	1548.8	889
7772	Complete	Chr4	10340891	10343959	865.4	512
7789	Complete	Chr1	27571923	27579092	1380.6	889
7797	Complete	Chr1	3005970	3009087	772.0	463
7865	Complete	Chr1	9756635	9761002	490.0	428
7892	Complete	Chr4	18189930	18195114	458.0	413
7932	Complete	Chr2	15917128	15921888	879.8	580
7936	Complete	Chr1	2715272	2719834	1160.7	594
7938	Complete	Chr1	9547294	9552374	934.7	557
7941	Complete	Chr3	200167	203613	903.3	488
7952	Complete	Chr3	4313342	4317490	724.9	773
7983	Complete	Chr5	4308426	4312405	1501.0	922
80	Complete	Chr1	5735140	5745311	2723.2	1932
8056	Complete	Chr4	16555451	16559768	887.5	498
807	Complete	Chr1	22057232	22069214	1845.6	1040
8072	Complete	Chr5	30194474	30197806	1164.6	633
8102	Complete	Chr5	3387599	3391084	640.6	405
8131	Complete	Chr3	7325123	7329798	976.8	558
8206	Complete	Chr3	22082105	22085866	456.1	409
8341	Missing
8355	Complete	Chr3	2144888	2150945	845.8	512
8357	Complete	Chr3	22896733	22902298	871.0	564
8363	Complete	Chr1	27517264	27520305	1046.7	603
8415	Complete	Chr2	2395733	2400879	1662.5	1058
8435	Complete	Chr2	11338314	11341385	786.1	480
8451	Complete	Chr3	9880842	9882601	559.0	437
8479	Complete	Chr1	3340904	3344311	848.3	568
8503	Complete	Chr2	669625	673311	1108.3	555
8558	Complete	Chr3	8973325	8979331	1535.8	915
8560	Complete	Chr1	31039969	31043766	853.6	401
8592	Complete	Chr5	24472324	24476573	757.7	457
8600	Complete	Chr5	2329691	2333154	671.7	517
8617	Complete	Chr3	26239797	26242594	619.5	470
8635	Complete	Chr4	18545975	18548974	1213.6	715
8638	Complete	Chr3	145324	151598	1508.5	831
8680	Complete	Chr5	7068663	7073676	954.2	531
8737	Complete	Chr4	20593362	20596376	735.2	457
875	Complete	Chr1	33722011	33727699	1520.3	1047
8773	Complete	Chr4	17538874	17541839	880.4	591
8777	Complete	Chr3	4730972	4738783	1543.9	936
8802	Complete	Chr3	5156182	5163533	1322.1	841
8818	Complete	Chr3	21321862	21325219	870.8	529
8825	Complete	Chr5	21721183	21725785	1111.5	679
8838	Complete	Chr1	897160	899436	918.6	525
8846	Complete	Chr1	12369090	12372264	1370.4	641
8951	Complete	Chr3	23956435	23963737	658.3	470
9009	Complete	Chr1	32026021	32029975	1005.5	640
9014	Complete	Chr3	20809944	20812618	928.3	503
9023	Complete	Chr4	21671219	21674513	994.7	528
9179	Complete	Chr5	27052849	27056181	732.0	449
918	Complete	Chr1	32671236	32679833	1406.7	958
9338	Complete	Chr2	18067347	18070051	1112.0	625
936	Complete	Chr4	1243166	1250461	1450.1	865
9361	Complete	Chr1	22636905	22639716	1201.0	572
9427	Complete	Chr3	7645747	7650763	1377.8	799
943	Complete	Chr3	23545307	23550795	1687.2	1010
9435	Complete	Chr3	2315910	2318469	892.4	531
9526	Complete	Chr5	21268447	21271773	1022.8	630
9539	Complete	Chr1	29262507	29266513	767.5	505
955	Complete	Chr3	26443125	26451002	1761.4	1039
9570	Complete	Chr3	8808587	8813401	1208.6	637
9583	Complete	Chr3	23916982	23920384	951.1	476
9596	Complete	Chr1	30524240	30527871	849.3	447
96	Complete	Chr3	1701394	1715673	2442.4	1772
9670	Complete	Chr5	26964487	26966773	846.9	522
9707	Complete	Chr3	9283991	9286755	527.0	436
9732	Complete	Chr1	11214551	11217891	1004.7	476
9747	Complete	Chr5	29849990	29852555	739.9	510
9806	Complete	Chr5	24133365	24138262	1078.2	552
985	Complete	Chr3	26114242	26122878	1774.1	991
986	Complete	Chr1	33110171	33114738	1197.8	732
9872	Complete	Chr4	19725005	19729238	1087.4	547
9909	Complete	Chr1	9500563	9505911	826.0	580
9918	Complete	Chr5	3595431	3599865	665.8	489
9980	Complete	Chr5	8030239	8036196	1131.8	629
999	Complete	Chr2	1223133	1233272	2058.2	1110
